CSI,COM_CAT#1,COM_CAT#2,COM_CAT#3,BASE_TYPE,ARPU_GROUP,COM_CAT#7,COM_CAT#8,DEVICE_TYPE_ID,INTERNET_TYPE_ID,COM_CAT#23,COM_CAT#28,COM_CAT#31,COM_CAT#34,SUM_MINUTES,SUM_DATA_MB,SUM_DATA_MIN,CONN_COUNT
0,3,45,5,2,12,2,115,5,2,0.114627294108609,0.0271810885464621,0.0602821107475299,2,0.0598880951519582,0.0464113214295112,0.264924380560878,0.159927942353883
0,3,28,5,2,9,1,1358,5,1,0.0285952748041354,0.333764744714487,0.153066127648759,9,0.137915352252254,0.000583423770642411,0.00652094903594691,0.0134107285828663
0,3,24,5,2,12,2,1646,5,2,0.051327269838332,0.074996091239164,0.0761687104870223,2,0.1052841030198,0.0242298839072317,0.658034033773957,0.148118494795837
0,3,45,5,2,6,3,959,3,3,0.018633985022271,0.00873608046835641,0.0935147091527147,9,0.0849234607940102,0,0,0.00860688550840672
0,3,24,5,2,5,4,99,5,2,0.0168722073903865,0.0047122283411219,0.00951289830670013,9,0.00709954850601206,0.00246423922697113,0.768513036794401,0.032826261008807
0,3,45,5,2,6,3,123,5,1,0.018279534220217,0.0232810138456995,0.0686691870254472,10,0.140908662691023,0.00092737001446763,0.37605294211351,0.077662129703763
0,3,65,5,2,6,3,1142,3,3,0.0107889236743453,0.00786529541545784,0.044969342694666,3,0.0462071966427198,0,0,0.00900720576461169
0,3,16,5,2,5,3,1242,3,3,0.0145027998121236,0.0043408960617063,0.196597912761699,3,0.294105428567798,0,0.00012589062980886,0.011609287429944
0,3,57,5,2,11,2,1672,5,2,0.0519069627756815,0.247878411479596,0.122613336722051,9,0.162100173851204,0.00435631098436508,0.68279435440842,0.153522818254604
0,3,1,12,1,10,2,124,5,2,0.0363931924493249,0.0794499070583535,0.0935484639578105,2,0.0713147179937719,0.0157807217328701,0.607852776012117,0.131705364291433
0,3,66,5,2,12,4,1363,5,2,0.0582923154018477,0.0210291332974306,0.15569701686946,2,0.190496180943059,0.0313173676675679,0.599306286953312,0.14191353082466
0,3,28,4,2,7,1,1311,5,2,0.026486030622454,0.0501646022618696,0.0798479842424628,9,0.101678571933488,0.00117887207654739,0.173818460762799,0.0352281825460368
0,3,57,5,2,9,3,1118,3,3,0.0299764106880012,0.0348618035891111,0.246515312768053,1,0.282561828598984,0,0,0.0326261008807046
0,3,53,5,2,8,1,1365,5,1,0.0247801270086273,0.0406163681531539,0.0477670203640754,9,0.0528268095631863,0.00267056021118468,0.171936287587401,0.14111289031225
1,3,16,3,2,5,4,689,5,2,0.0131478548742223,0.00077089449820197,0.0350891126854529,10,0.0439070043201376,0,0,0.0102081665332266
0,3,66,5,2,7,1,243,5,1,0.0294787827146741,0.0299519656723937,0.0457476887886393,7,0.0966179287793337,0.0141457189520292,0.299924295499643,0.099679743795036
0,3,6,5,2,5,3,924,3,3,0.0108098764311169,0.0195177457741952,0.117282063093687,3,0.149710398784061,0,0,0.0206164931945556
1,3,20,5,2,9,2,124,5,2,0.0358588971516473,0.0845074092733179,0.12283969247387,2,0.0853585736496588,0.0587619888095892,0.758007896775878,0.307445956765412
0,3,46,5,2,7,3,926,3,3,0.0259953869013841,0.037786859614683,0.0767127585220955,3,0.104635806780778,0,0,0.0318254603682946
0,3,79,5,2,9,1,1009,3,3,0.0337985427357665,0.0859037055052725,0.402537964227849,1,0.216125179686506,0.00930047700329342,0.120688748563626,0.094675740592474
1,3,46,1,2,11,2,1315,5,1,0.0457660589785182,0.0443058040755346,0.272029974266925,2,0.289948900571364,0.0162994356896735,0.78754935484919,0.10808646917534
0,3,45,5,2,5,3,944,3,3,0.0133119848022671,7.6003682921321E-05,0.108493900308162,10,0.123469180245804,2.4494423683008E-07,7.57818287547194E-06,0.0250200160128102
0,3,20,5,2,8,2,123,5,1,0.0330948793208513,0.0140867397460174,0.048710169329987,2,0.0591599924833815,0.0229116942290726,0.632515817523548,0.0980784627702162
0,3,16,5,2,3,3,995,5,3,0.00747664204135724,0.003213870020673,0.011776455824888,10,0.0164927308994413,0,2.82248647912985E-05,0.0142113690952762
0,3,46,5,2,1,4,460,5,1,0.00545295494982688,0,0.0952481176732217,10,0.317944782902084,1.41399627624637E-06,0.00374021989102884,0.017013610888711
0,3,57,5,2,5,3,1251,3,3,0.00619503175215682,0.000412591421572885,0.0527647170950218,3,0.0660616628516299,0,0,0.00640512409927942
0,3,79,5,2,4,3,1315,5,1,0.00688647272562188,0.00089901499226934,0.0330022714998253,10,0.0349686127772408,0,0,0.0296236989591673
0,3,57,5,2,4,4,1064,5,1,0.0106352701246864,0.000212810312179699,0.153308368014741,1,0.253501124719745,0,0,0.0122097678142514
1,3,65,5,2,10,8,1311,5,2,0.0509693269101493,0.0100846029567604,0.0204990945769927,9,0.0355338221228238,0.00193107356019466,0.320972311794282,0.163130504403523
1,3,28,1,2,8,1,201,5,1,0.032310897004978,0.0684771467783125,0.078968373733202,9,0.136087442433249,0.000725313286740709,0.0151612374399352,0.0394315452361889
0,3,79,5,2,6,1,1319,5,2,0.0186898590403288,0.00965029619721001,0.15411848333704,9,0.133039467348171,0.000910702672534238,0.0260867346228618,0.0408326661329063
0,3,6,5,2,8,3,1617,5,2,0.0212583178079226,0.0764944495596129,0.142423436159736,1,0.171035284274268,0,0,0.0182145716573259
0,3,79,3,2,2,3,1277,5,2,0.00546517739127701,0,0.0170263208056676,10,0.0733864212938016,0,0,0.0230184147317854
0,3,57,11,1,8,2,126,5,2,0.0269731822173953,0.0473568090613762,0.0668960669695333,2,0.0861653906591853,0.00846916966497895,0.404980026075138,0.214171337069656
0,3,57,5,2,4,3,1379,5,3,0.0103297090884328,0.000136806629258378,0.545733789751247,1,0.549660763819417,1.07998140784172E-06,0.00116734947640943,0.00640512409927942
0,3,65,5,2,12,2,1525,5,2,0.0624496915579597,0.0740883901117037,0.168339184166217,7,0.21184293050761,0.0239636740571131,0.727041199023191,0.0200160128102482
0,3,57,1,2,1,3,1296,5,1,0.00537962030112604,0,0.011000095307685,10,0.0135518954854006,0,0,0.00660528422738191
0,3,68,3,2,12,1,126,5,2,0.0716881112312014,0.30482037072425,0.236184356831973,2,0.120498827478666,0.0734563383168018,0.475030970022878,0.162329863891113
0,3,65,5,2,11,2,475,5,2,0.0455827223567661,0.0831502006497229,0.156127887028624,2,0.222661707943758,0.0193620736872206,0.444030247775652,0.172938350680544
0,3,45,5,2,4,3,1377,5,3,0.0100084334846006,0.00299020203950454,0.120318009975538,10,0.0975253250568869,0,0,0.00820656525220176
0,3,45,11,1,8,2,1620,5,2,0.0387940291627453,0,0,8,0,0.00952472345211134,0.394863770563556,0.107886309047238
0,3,46,5,2,4,4,1278,5,2,0.0089223822586024,3.47445407640324E-05,0.0143934460081965,10,0.0130533747151193,0,0,0.00120096076861489
0,3,79,5,2,6,1,384,3,3,0.0220475383129888,0.0023039973594149,0.119563490802808,9,0.319313528662119,4.87105016423455E-05,0.000363288807642522,0.0354283426741393
1,3,24,5,2,12,1,126,5,2,0.233226881688513,0.49090995952261,0.0979524732344251,5,0.0936005680555715,0.00536680616574966,0.421064332586344,0.32986389111289
0,3,66,5,2,12,2,112,5,2,0.0965730020236871,0.219741848062123,0.216743574673571,2,0.2749976502122,0.0273085212169753,0.683675588817082,0.196156925540432
0,3,16,5,2,6,3,1320,5,2,0.0167325223452421,0.00981967583343467,0.0309829399243892,10,0.0424715701159903,0,0,0.0434347477982386
1,3,24,16,2,6,1,1665,5,1,0.0258015739012462,0,0.000103249992057693,9,0.00448450111545054,0.00216379285284114,0.00798477558526,0.00340272217774219
0,3,65,5,2,12,2,1280,5,2,0.0463125767176459,0.121286677205844,0.138041268227595,2,0.219539393562824,0.00593057872830095,0.238332923492831,0.199359487590072
0,3,68,5,2,9,2,110,5,2,0.0379559188918785,0.00738321491235689,0.140217460367888,8,0.166561714868015,0.0317832404721897,0.663618226612418,0.153923138510809
0,3,65,5,2,8,1,694,5,2,0.0332764698795391,0.011795771589389,0.0117010039076151,2,0.0155984544439863,0.0156171880532992,0.256007488481935,0.254403522818255
0,3,53,3,2,12,1,126,5,2,0.0732124242863404,0.0335306533710891,0.142675604409569,2,0.154041845475568,0.0279890987790075,0.252387900889741,0.122097678142514
0,3,16,4,2,12,2,818,5,2,0.0979733446012603,0.111121727498567,0.885708215522445,2,0.234039133469745,0.0699250997265411,0.654701566518666,0.123098478783026
0,3,45,2,2,10,1,1627,5,2,0.0444600038064175,0.0810220975279259,0.146192060869841,2,0.172506794857032,0.118616261908006,0.366199371165481,0.0914731785428343
0,3,66,5,2,4,4,1377,5,3,0.0084945968078475,0.00355914389451557,0.0209438637735489,10,0.0320223105574759,0,0,0.0078062449959968
0,3,45,5,2,8,2,1371,5,2,0.0330023379784431,0.0634782759758873,0.0926271563363726,2,0.122386865994722,0.0619625304124717,0.612465028232603,0.378502802241793
1,3,28,5,2,9,1,815,5,2,0.0305718181929295,0.0635803380643816,0.0666855958318772,2,0.108081721072291,0.0002984756864064,0.15498203661345,0.0230184147317854
0,3,79,5,2,8,3,1349,5,1,0.0294473535795166,0.0137501520073658,0.0400709248022366,9,0.0575234007271035,0.000973709010544303,0.245206103375695,0.0584467574059247
0,3,65,5,2,6,3,1126,5,1,0.0204516366722133,0.00934410993172698,0.03291292054516,10,0.026311186199952,0.000219436634712912,0.18455960704802,0.0110088070456365
0,3,68,5,2,5,4,994,3,3,0.0140243785325038,0.0221235863314977,0.0192223687136639,3,0.0342897060469989,6.51328993389077E-06,0.000625586729209878,0.0180144115292234
1,3,6,5,2,7,2,1311,5,2,0.0264092038476246,0.0333200145927071,0.280567954379388,1,0.234503763284922,0.0118968302445475,0.142372558935838,0.0208166533226581
0,3,28,15,2,2,2,1656,5,1,0.00537962030112604,0,0.00583362455125965,9,0.0163462356322056,1.11338289468218E-08,2.0878667105892E-06,0.00800640512409928
1,2,27,5,2,12,3,123,5,1,0.0910397281729021,0.131892448274065,0.155710915906853,2,0.204029492490027,0.00413790979574422,0.598880516801144,0.118294635708567
0,2,18,5,2,7,2,1336,5,2,0.0230043808722283,0.0858385594913399,0.0728190424754583,2,0.0683378044956491,0.00452367470109371,0.0981467476449641,0.039031224979984
0,2,27,5,2,4,3,40,3,3,0.00655646680646811,0.00234742803536994,0.0112065952918004,9,0.0156290658535339,0,0,0.0158126501200961
0,2,37,4,2,5,3,53,3,3,0.014459148235516,0.0037437242673245,0.103240064173841,3,0.208198044087479,0,0,0.00580464371497198
0,2,8,5,2,6,3,1627,5,2,0.0147524868303193,0.00494892552507687,0.0299186707754869,10,0.0463897686165458,0,0,0.0138110488390713
0,2,37,5,2,7,3,169,7,2,0.0234007371878257,0.0572524885777322,0.141938955427773,8,0.175470588073892,0,0,0.0156124899919936
0,2,7,5,2,8,1,1250,3,3,0.024652664404933,0.0870611330194743,0.125369317279283,3,0.0305639184193191,0,0,0.0148118494795837
0,2,8,5,2,9,2,1462,5,2,0.0370776491705327,0.0252918541424179,0.0374082663532103,9,0.0591042358796569,0.00359855372007334,0.348201418821424,0.00700560448358687
0,2,32,5,2,9,1,934,3,3,0.0325466155186593,0.152452530271181,0.090633637258951,9,0.0404523421686625,0.013170540276064,0.603338653527029,0.0566453162530024
0,2,32,5,2,12,1,500,5,1,0.0674120027867166,0.420565293678231,0.219330781205325,1,0.123866028872316,0.00261325439359539,0.643372105791437,0.0922738190552442
0,2,72,5,2,12,1,1268,3,3,0.0617809494043306,0.289498028247312,0.246735711789561,1,0.330028446628734,0,0,0.00960768614891913
0,2,32,5,2,8,1,126,5,2,0.0273136645149349,0.069024373295346,0.0690921148775296,2,0.0867502778684624,0.00787148345945567,0.539818711306806,0.0752602081665332
1,2,8,5,2,6,1,1672,5,2,0.0194686031670092,0.0231919809599917,0.0240552625726721,9,0.0575583843611662,0.00178641172068862,0.170931869042814,0.0624499599679744
0,2,7,14,2,12,2,157,7,2,0.123287766907565,0.223796101662526,0.100283540362805,5,0.135893938422251,0,5.02634578475179E-06,0.010808646917534
0,2,7,16,2,12,2,1322,5,2,0.00638186050003752,0.271413494779633,0.276852940242082,2,0.358629983300451,0.020974953549944,0.442235378360115,0.0876701361088871
0,2,7,5,2,9,4,320,3,3,0.0303168929855408,0.112930615152094,0.0941222956444388,3,0.0973044889851137,0,0,0.00700560448358687
0,2,32,4,2,8,1,42,3,3,0.0354101589441207,0.0409703281621875,0.089688502716269,3,0.109576192212858,0,0,0.00580464371497198
0,2,32,4,2,9,1,741,5,1,0.0229450147280419,0.0862098917707555,0.0708811195476062,2,0.0341224391875931,0.0134260059812488,0.718078219219822,0.0414331465172138
0,2,27,5,2,12,1,1627,5,2,0.0577702425456203,0.066081944999392,0.076190551831496,9,0.110151238883214,0.00196244869016682,0.0668317627935969,0.0106084867894315
0,2,18,5,2,6,4,1306,5,1,0.023613756881671,0,0.000212456714426407,2,0.00282385815585082,0.0274862839299401,0.876550318361013,0.0322257806244996
0,2,18,13,1,3,8,529,5,1,0.00820649640223705,0,0.000853798011246307,9,0.00498192900998883,0.00192408151561607,0.0181001804844779,0.00660528422738191
0,2,32,5,2,11,2,1319,5,2,0.0388673638114461,0.108216215277175,0.286441290466055,2,0.360088377668832,0.00821157739846529,0.262268304791423,0.0324259407526021
1,2,72,5,2,12,1,112,5,2,0.0198806740501853,0.177970223928565,0.247486259808749,9,0.178436568222946,0.00648038946935291,0.697363333658116,0.0546437149719776
0,2,7,1,2,10,2,110,5,2,0.0389721275953045,0.0690200302277505,0.125831956666773,2,0.302107999814951,0.124354169726382,0.737634802727532,0.0904723779023219
0,2,58,5,2,6,2,1399,3,3,0.0225486584124445,0.0388009658982332,0.0646047113765607,3,0.0752788327559158,0,1.54656793376978E-07,0.00280224179343475
0,2,8,5,2,11,2,1318,5,2,0.0545120888676257,0.00298151590431353,0.0441433427582044,2,0.0803263561535665,0.0257456545138808,0.777885238473046,0.0330264211369095
0,2,27,5,2,6,2,926,3,3,0.0221540481599114,0,0.0572124090605839,3,0.0720417270650623,0,0,0.00360288230584468
0,2,8,5,2,5,3,1135,5,1,0.0109041638365895,0.0203928738946893,0.0335483051116688,10,0.0545377423207865,0,0,0.00840672538030424
0,2,7,1,2,10,1,1616,5,2,0.0357733400614964,0.0488812257873981,0.493425755313403,2,0.381051398100996,0.0184226680036614,0.300005644972959,0.0816653322658127
0,2,32,2,2,8,1,1568,5,1,0.0226534221963029,0.097397633896774,0.0990683673793564,10,0.0993685407774506,5.56691447341093E-08,1.77855312383525E-06,0.0208166533226581
0,2,32,2,2,11,4,1656,5,1,0.0516904509557076,0.0387336483505029,0.044893890777393,2,0.0440239815783274,0.1060274975959,0.6625771544078,0.0474379503602882
0,2,7,5,2,8,1,895,5,2,0.0288170248133022,0.0170617410489377,0.165070924802237,1,0.232115018181504,0.00172230313361282,0.0161493396928207,0.0434347477982386
1,2,8,5,2,12,4,1243,3,3,0.0677926445347353,0.103627764362525,0.0915767862248626,7,0.131584356198658,2.03971746305776E-05,0.00213480504737912,0.016212970376301
0,2,18,5,2,8,1,1593,5,2,0.027605257046674,0.0216024182200372,0.0616144327604283,9,0.0559709895927406,0.00114088345218083,0.0471706312935651,0.0242193755004003
0,2,18,5,2,10,2,717,5,1,0.0504891595674652,0.0474306412104998,0.0251056326841821,10,0.0359897059146941,0,0,0.00300240192153723
1,2,58,14,2,7,2,470,5,1,0.0296900563454551,0.00463622465820058,0.0293249833211551,2,0.0279117003969067,0.0340093048303304,0.205902167205647,0.0200160128102482
0,2,32,5,2,12,2,124,5,2,0.0443377793919161,0.175294894289735,0.170007068653302,2,0.225260357737725,0.00166047698147112,0.345353723284974,0.0152121697357886
0,2,37,5,2,5,3,1161,5,1,0.0143858135868151,8.46898181123291E-05,0.00842678781332402,10,0.013539869129399,0,0,0.0152121697357886
0,2,27,1,2,12,1,413,5,1,0.0510898052615864,0.176382832722408,0.0985322616513645,1,0.291458674530532,0.0300553815579324,0.474477762672967,0.110688550840673
0,2,32,5,2,6,4,95,5,1,0.0158507604977676,0.0201996073866894,0.0302860024779998,10,0.0427765856289715,0,0,0.0208166533226581
1,2,58,5,2,12,1,694,5,2,0.0817698793645028,0.468688654170213,0.4814427995044,2,0.290642019999447,0.016306438868081,0.544622892607874,0.205164131305044
0,2,32,4,2,7,1,1064,5,1,0.0210557744924631,0.104161961676772,0.130652937065159,9,0.144668341864161,0.00322489128678905,0.72816934300248,0.0924739791833467
0,2,32,5,2,8,1,1618,5,2,0.0332398025551887,0.0225774368952278,0.150536502843346,2,0.16565103950407,0.0285113532934161,0.0561172948052332,0.0184147317854283
0,2,32,4,2,6,1,149,5,2,0.0232488297012311,0.0099000225839515,0.01254685961178,2,0.0241487429245143,0.00814795869986315,0.246702175866427,0.0598478783026421
0,2,27,5,2,3,1,989,3,1,0.00537962030112604,0,0.0775248594211647,3,0.0911352938379312,0,0,0.00420336269015212
0,2,72,5,2,11,3,166,7,1,0.0506043997297094,0.0313395757691573,0.188625822028783,1,0.27072305175386,0.000736046297845445,0.0167412112410744,0.0104083266613291
0,2,72,5,2,7,3,1260,3,3,0.0283298732183609,0.00406076820179629,0.0256298249515519,8,0.0581203140955978,3.87791262217805E-05,0.00221994361213314,0.022417934347478
0,2,37,1,2,8,3,1664,5,2,0.0234897864041053,0.111844848253218,0.0687307399053277,10,0.143571814521668,3.9302416182281E-06,7.96482485891438E-06,0.0158126501200961
1,2,72,5,2,1,3,1251,3,3,0.00559263999497133,0.000516825043864983,0.000170759602249261,6,0.0101114455070079,6.23494421022022E-07,1.33778126271086E-05,0.00460368294635709
0,2,72,5,2,7,4,562,5,2,0.0180717527155646,0.0362124976113128,0.0631075864917241,10,0.0384003163387578,0,0,0.0126100880704564
1,2,18,5,2,4,4,1084,3,3,0.00869714012330697,0.000414762955370637,0.0132676239794135,3,0.0170229556926337,0,2.31985190065467E-07,0.0128102481985588
0,2,58,5,2,1,1,756,5,2,0.00537962030112604,0,0.049877688470947,10,0.00195363316609689,0,0,0
0,2,27,1,2,12,1,692,5,1,0.109691173825816,0.926172193944027,0.740979524732344,8,0.854591530291967,0.0197609542430694,0.527963572138891,0.0712570056044836
0,2,18,7,2,8,1,1494,5,2,0.025475060108221,0.0669527300522905,0.119400673507641,9,0.104809632272133,0.0048782648853921,0.157554056415706,0.0802642113690953
0,2,58,5,2,6,2,1625,5,2,0.0199051189330856,0.0192962493268245,0.110487419385583,9,0.0960057111491523,0.0033697424013872,0.0122351309092428,0.0136108887109688
0,2,27,14,2,4,3,740,5,1,0.00953350433110942,0.0127903340687594,0.0177014169075833,9,0.0184179395881837,0,0,0.0022017614091273
0,2,58,5,2,12,3,124,5,2,0.1692633534538,0.114826364157532,0.361793928900467,2,0.250007106119338,0.0638865339912848,0.640565239648437,0.0140112089671737
0,2,18,14,2,12,2,1618,5,2,0.108226226914864,0.417598978510502,0.391853575626648,1,0.427768046239271,0.0013229772246061,0.435382922487564,0.0380304243394716
0,2,7,5,2,11,1,110,5,2,0.0361993794491869,0.106991470215242,0.220974838771166,2,0.291429158161357,0.0259532336207654,0.642953063209781,0.0680544435548439
0,2,8,4,2,5,4,754,5,1,0.0140715222352401,0,0.000216427867967087,9,0.00225646279640247,0.00376099628440746,0.336324859687626,0.0492393915132106
0,2,27,5,2,1,3,716,5,1,0.00537962030112604,0,0.0035025574228802,10,0.0517510543376225,0,0,0.00520416333066453
0,2,58,5,2,9,2,442,5,1,0.0271373121454401,0.0292418741205288,0.081926883121009,10,0.130708664665559,4.84544235765686E-05,0.56297245717167,0.0130104083266613
0,2,27,12,1,8,2,1353,5,1,0.0400704012627528,0.0116893664332992,0.00759483114655145,8,0.304530635611094,0.00222146608678568,0.245107045699537,0.0306244995996797
0,2,37,5,2,5,3,1694,5,1,0.0131164257390648,0.0190921251498358,0.0536641833719859,10,0.0529569059875259,0,0,0.011609287429944
0,2,32,5,2,8,3,1319,5,2,0.0207502134562096,0.0605814498896861,0.225424516313499,10,0.180016312139628,0,0,0.0130104083266613
0,2,8,5,2,4,4,1318,5,2,0.0101463724666807,0.000846898181123291,0.0140419989198462,10,0.0466893188324843,0,0,0.0212169735788631
0,2,32,5,2,9,2,1317,5,2,0.0343101392136081,0.0617866511474385,0.0866446135273374,9,0.0881201170945942,0.00648522155111583,0.600869171178782,0.0426341072858287
0,2,32,5,2,6,2,1618,5,2,0.0217891209794715,0.0140281083334781,0.0101661530641421,2,0.0326738871291931,0.0138274250500975,0.665076717502359,0.103482786228983
0,2,32,5,2,12,3,749,5,1,0.0605115615565803,0.0335067664993138,0.0357721510944499,10,0.0409333708923304,0,0,0.0114091273018415
0,3,53,1,2,2,3,928,3,3,0.0069475849328726,0,0.00364353337357436,4,0.00768225002939813,0,0,0.00720576461168935
0,3,24,5,2,9,1,1406,3,3,0.0353560309891272,0.144602435592308,0.11706563522572,3,0.114123007252086,0,0,0.0174139311449159
0,3,57,5,2,8,1,1646,5,2,0.0337007632041654,0.0628811041815055,0.119974505194269,1,0.0993062256073714,0.00291421292385693,0.542008342187437,0.0392313851080865
0,3,53,5,2,8,2,126,5,2,0.0281884421101521,0.0212050275350486,0.0371997807923246,9,0.0265746590533518,0.000568192692643157,0.481238275081855,0.0836669335468375
0,3,79,5,2,12,1,926,3,3,0.0630328766214378,0.0172854090301061,0.306054817803476,1,0.383724388502716,0,0,0.0766613290632506
0,3,53,5,2,4,4,941,3,3,0.00913540195244772,0.00404339593141428,0.0345152809988245,3,0.0929511776945043,0,0,0.0184147317854283
0,3,45,5,2,12,2,1620,5,2,0.0542012896421793,0.115078262078071,0.120899783969247,2,0.131543906939578,0.0180213714069311,0.458921531782747,0.111088871096878
0,3,79,5,2,8,1,941,3,3,0.0349177691599865,0.00976755902228862,0.0587631445182197,7,0.0490824379970728,0.225304886266768,0.418578379289601,0.0198158526821457
0,3,28,5,2,7,2,504,5,2,0.0276524007494103,0.00489463718013307,0.0527825872859548,8,0.0570500246918354,0,2.70649388409712E-05,0.00660528422738191
0,3,66,3,2,12,1,1279,5,2,0.0586991480958309,0.096355297673853,0.0694197350446358,2,0.0900179947720788,0.0982955655484639,0.418478548329477,0.111088871096878
1,3,53,5,2,7,2,1094,5,2,0.0165020420207537,0.0295154873790456,0.0548654573180418,10,0.0877418544399564,0,6.18627173507913E-07,0.0878702962369896
0,3,57,1,2,5,3,1117,3,3,0.0124424453962428,0.0159911748866459,0.226584093147377,1,0.315861054623544,0.000148914962163742,0.0212008172064963,0.0368294635708567
0,3,6,2,2,5,3,638,3,3,0.0108762268275606,0.00199998262772962,0.0822346475204117,3,0.0592266806651142,1.11338289468218E-08,1.00526915695036E-06,0.00980784627702162
0,2,58,5,2,10,3,1064,5,1,0.0471821161236701,0.0378758925003909,0.25694356196588,2,0.252912957702532,0.0118638852446939,0.418926975701873,0.0228182546036829
1,2,8,5,2,4,4,95,5,1,0.00537962030112604,0,0.0172844457858119,10,0.00617794123608376,3.00613381564191E-07,1.15992595032733E-05,0.00640512409927942
1,2,32,4,2,9,1,110,5,2,0.029021314191826,0.0856127199763737,0.0820996283000286,2,0.107274904915497,0.0401775017360145,0.735736235932035,0.0920736589271417
0,2,32,5,2,6,1,847,5,2,0.0159852073537192,0.0198869065198131,0.0203422340121358,10,0.0898441692151285,0,0,0.0396317053642914
0,2,18,5,2,9,1,900,5,2,0.0354101589441207,0.118635234438789,0.106496410077199,9,0.176865571903847,0.00425968048293562,0.715556230890223,0.0566453162530024
0,2,18,15,2,10,2,1620,5,2,0.0425742556969672,0.0804900717474767,0.0489464529656575,2,0.0107881660265999,0.0155161596894357,0.0953400361587586,0.0216172938350681
0,2,7,5,2,4,4,1033,3,3,0.00964001417803208,0.000627573267550336,0.00304984591924262,3,0.0056520889297859,0,0,0.00840672538030424
0,2,32,1,2,8,3,564,5,2,0.0345528419795466,0,0.00353035549766496,2,0.00678469356922244,0.0188917473510199,0.0831582618432309,0.0266212970376301
0,2,27,5,2,6,1,937,3,3,0.0182882645355385,0.0121149870576586,0.213721526829113,3,0.245313796206444,1.44739776308684E-07,2.55183709072014E-06,0.00760608486789432
0,2,58,3,2,5,3,1081,3,3,0.00930477006968538,0.0126144398311415,0.0151102392222893,3,0.0170491941561228,0,0,0.0140112089671737
0,2,58,5,2,10,1,186,5,2,0.0401681807943539,0.212141479769991,0.111047352034819,2,0.0958701483126576,0.0140984892496368,0.250471393906214,0.066453162530024
0,2,37,5,2,7,3,122,5,1,0.0283857472364187,0.00748093393325574,0.103273818978937,9,0.147533743335541,0.00167171101487846,0.245684998136387,0.0192153722978383
0,2,32,4,2,9,2,692,5,1,0.032881859627006,0.0902750030401473,0.0742427010197922,9,0.603724039590607,0.0126339453899719,0.371313252695283,0.0360288230584468
0,2,58,1,2,7,2,20,5,1,0.0221540481599114,0.0440061324114448,0.0404918670775487,9,0.0958034594749764,0.00471523222812378,0.0786169970909061,0.0446357085668535
0,2,8,5,2,5,1,1315,5,1,0.0187806543196727,0.00343319493424596,0.0105910664929949,10,0.00729742677496543,6.0122676312838E-07,7.75603818785544E-05,0.00600480384307446
0,2,32,5,2,5,3,1311,5,2,0.00838808696092483,0.00961772319024373,0.0302026082536455,10,0.137733872826197,0,0,0.00700560448358687
1,2,32,5,2,8,3,350,3,3,0.0302680032197403,0.0557324149193058,0.133414874352702,3,0.203582353606351,0,1.31458274370431E-06,0.0210168134507606
1,2,8,5,2,2,4,1157,3,3,0.00649360853615311,0.000966332539999653,0.000520221113829145,4,0.00180057847977345,3.34014868404656E-08,1.18312446933388E-05,0.00160128102481986
0,2,32,3,2,12,1,1291,5,1,0.083175460131269,0.45741839375988,0.224741477904502,1,0.247153730282416,0.00127975570063454,0.150357179864305,0.110088070456365
0,2,7,5,2,6,1,126,5,2,0.0265907944063124,0,0.000268052863995934,2,0.00310482259670004,0.0774016106041081,0.185970618302395,0.0266212970376301
0,2,18,1,2,9,1,707,5,1,0.0360108046382419,0.0506293104945885,0.0345629348413127,9,0.0206678428343088,3.68418399850335E-05,0.00350746141699649,0.00620496397117694
0,2,7,5,2,10,2,1320,5,2,0.0515053682708912,0.013100863401838,0.012056422149506,2,0.0149173616342842,0.0249250022498685,0.30148168940895,0.0896717373899119
0,2,32,3,2,12,4,568,5,2,0.0799539737776249,0.0366077167625037,0.0272083584839724,2,0.0271967170256694,0.0872549824190717,0.512289724757308,0.0770616493194556
0,2,72,5,2,5,4,1249,3,3,0.0129365812434413,0.021980265100846,0.0265670171871525,3,0.0451773576131495,0,0,0.00320256204963971
1,2,32,5,2,7,3,324,5,1,0.030769123319196,0.00177197157896565,0.0694157638910951,2,0.0507037234582234,0.00857525278718428,0.782646193200363,0.0506405124099279
1,2,32,4,2,1,3,283,5,2,0.00537962030112604,0,0,10,0.00109106099593242,0,0,0.000200160128102482
0,2,8,5,2,12,1,1315,5,1,0.0797706371558728,0.00721817834372774,0.167181592909108,8,0.168513161626678,3.27668585904967E-05,0.000257271575782603,0.0078062449959968
0,2,37,5,2,11,2,50,3,3,0.0510182166759499,0.106533276583917,0.120568192648601,3,0.181791744375706,0,0,0.00520416333066453
0,2,27,5,2,8,1,149,5,2,0.0237709025574585,0.0524577419522957,0.133027686882486,9,0.133026349690703,0.00485499518289324,0.0140386611052084,0.0416333066453163
0,2,37,1,2,11,3,662,3,3,0.0438087222834314,0.137427687924535,0.104006496807193,3,0.113709759913868,0,0,0.0130104083266613
0,2,32,5,2,6,4,408,5,1,0.0201722665819244,0.00721600680992999,0.00883184547447343,2,0.0204819907901673,0.00451151655988378,0.0668127400080115,0.00860688550840672
1,2,72,5,2,5,3,1133,5,1,0.0162890223269084,0.00834520438476104,0.00546033611843568,9,0.0129954321631243,0.00310286452153188,0.0730221329337006,0.0354283426741393
